Algo,TailleMat,RunId,Temps
CPU1,320,3,0.231227
CPU1,320,4,0.304402
CPU1,320,5,0.199206
CPU1,320,6,0.235587
CPU1,320,7,0.235369
CPU1,320,8,0.153964
CPU1,320,9,0.235081
CPU1,320,10,0.231091
CPU1,320,11,0.211868
CPU1,320,12,0.234940
CPU1,320,13,0.235710
CPU1,320,14,0.236758
CPU1,320,15,0.240641
CPU1,320,16,0.229749
CPU1,320,17,0.234014
CPU1,320,18,0.237671
CPU1,320,19,0.235900
CPU1,320,20,0.235496
CPU1,320,21,0.233412
CPU1,320,22,0.236552
CPU1,320,23,0.237318
CPU1,320,24,0.155514
CPU1,320,25,0.235781
CPU1,320,26,0.235051
CPU1,320,27,0.234672
CPU1,320,28,0.237945
CPU1,320,29,0.230993
CPU1,320,30,0.233508
CPU1,320,31,0.237720
CPU1,320,32,0.236774
CPU1,330,1,0.251409
CPU1,330,2,0.170164
CPU1,330,3,0.211826
CPU1,330,4,0.249831
CPU1,330,5,0.247926
CPU1,330,6,0.247706
CPU1,330,7,0.240526
CPU1,330,8,0.245940
CPU1,330,9,0.240668
CPU1,330,10,0.246304
CPU1,330,11,0.249043
CPU1,330,12,0.246774
CPU1,330,13,0.248839
CPU1,330,14,0.244905
CPU1,330,15,0.253510
CPU1,330,16,0.247135
CPU1,330,17,0.246904
CPU1,330,18,0.250276
CPU1,330,19,0.252671
CPU1,330,20,0.250321
CPU1,330,21,0.249442
CPU1,330,22,0.249462
CPU1,330,23,0.246939
CPU1,330,24,0.254379
CPU1,330,25,0.251883
CPU1,330,26,0.250227
CPU1,330,27,0.247623
CPU1,330,28,0.252039
CPU1,330,29,0.251621
CPU1,330,30,0.252023
CPU1,330,31,0.247009
CPU1,330,32,0.253660
CPU1,340,1,0.268427
CPU1,340,2,0.266454
CPU1,340,3,0.268597
CPU1,340,4,0.266170
CPU1,340,5,0.266083
CPU1,340,6,0.267910
CPU1,340,7,0.270905
CPU1,340,8,0.267941
CPU1,340,9,0.271424
CPU1,340,10,0.266385
CPU1,340,11,0.264498
CPU1,340,12,0.271343
CPU1,340,13,0.268064
CPU1,340,14,0.267520
CPU1,340,15,0.270502
CPU1,340,16,0.267719
CPU1,340,17,0.272530
CPU1,340,18,0.266065
CPU1,340,19,0.267797
CPU1,340,20,0.265052
CPU1,340,21,0.269572
CPU1,340,22,0.268607
CPU1,340,23,0.264635
CPU1,340,24,0.266946
CPU1,340,25,0.267771
CPU1,340,26,0.269695
CPU1,340,27,0.268008
CPU1,340,28,0.269871
CPU1,340,29,0.267002
CPU1,340,30,0.274990
CPU1,340,31,0.265105
CPU1,340,32,0.260802
CPU1,350,1,0.279540
CPU1,350,2,0.277769
CPU1,350,3,0.280757
CPU1,350,4,0.278011
CPU1,350,5,0.279898
CPU1,350,6,0.281347
CPU1,350,7,0.283220
CPU1,350,8,0.276751
CPU1,350,9,0.276445
CPU1,350,10,0.280225
CPU1,350,11,0.275985
CPU1,350,12,0.281133
CPU1,350,13,0.284707
CPU1,350,14,0.281123
CPU1,350,15,0.281753
CPU1,350,16,0.280718
CPU1,350,17,0.277318
CPU1,350,18,0.282978
CPU1,350,19,0.282463
CPU1,350,20,0.279942
CPU1,350,21,0.282536
CPU1,350,22,0.283009
CPU1,350,23,0.278305
CPU1,350,24,0.283993
CPU1,350,25,0.281461
CPU1,350,26,0.277456
CPU1,350,27,0.277260
CPU1,350,28,0.283147
CPU1,350,29,0.278606
CPU1,350,30,0.278359
CPU1,350,31,0.279236
CPU1,350,32,0.200439
CPU1,360,1,0.211871
CPU1,360,2,0.289919
CPU1,360,3,0.290849
CPU1,360,4,0.290885
CPU1,360,5,0.291075
CPU1,360,6,0.293219
CPU1,360,7,0.293938
CPU1,360,8,0.237259
CPU1,360,9,0.292499
CPU1,360,10,0.295970
CPU1,360,11,0.293320
CPU1,360,12,0.291962
CPU1,360,13,0.290776
CPU1,360,14,0.294541
CPU1,360,15,0.289593
CPU1,360,16,0.288842
CPU1,360,17,0.293693
CPU1,360,18,0.290733
CPU1,360,19,0.292839
CPU1,360,20,0.293403
CPU1,360,21,0.292167
CPU1,360,22,0.294502
CPU1,360,23,0.212456
CPU1,360,24,0.267920
CPU1,360,25,0.291670
CPU1,360,26,0.293388
CPU1,360,27,0.292437
CPU1,360,28,0.292785
CPU1,360,29,0.291057
CPU1,360,30,0.248339
CPU1,360,31,0.294792
CPU1,360,32,0.290262
CPU1,370,1,0.318220
CPU1,370,2,0.318061
CPU1,370,3,0.319194
CPU1,370,4,0.319185
CPU1,370,5,0.323897
CPU1,370,6,0.320886
CPU1,370,7,0.323015
CPU1,370,8,0.320505
CPU1,370,9,0.320587
CPU1,370,10,0.324852
CPU1,370,11,0.322629
CPU1,370,12,0.378392
CPU1,370,13,0.323424
CPU1,370,14,0.325218
CPU1,370,15,0.492302
CPU1,370,16,0.348315
CPU1,370,17,0.293139
CPU1,370,18,0.320215
CPU1,370,19,0.318533
CPU1,370,20,0.323019
CPU1,370,21,0.320354
CPU1,370,22,0.321070
CPU1,370,23,0.320273
CPU1,370,24,0.318907
CPU1,370,25,0.319723
CPU1,370,26,0.321044
CPU1,370,27,0.320464
CPU1,370,28,0.318764
CPU1,370,29,0.318065
CPU1,370,30,0.322867
CPU1,370,31,0.323837
CPU1,370,32,0.320952
CPU1,380,1,0.351350
CPU1,380,2,0.347991
CPU1,380,3,0.349494
CPU1,380,4,0.350270
CPU1,380,5,0.349747
CPU1,380,6,0.352995
CPU1,380,7,0.350089
CPU1,380,8,0.344913
CPU1,380,9,0.346355
CPU1,380,10,0.350050
CPU1,380,11,0.271925
CPU1,380,12,0.348992
CPU1,380,13,0.347150
CPU1,380,14,0.348037
CPU1,380,15,0.351518
CPU1,380,16,0.349342
CPU1,380,17,0.348137
CPU1,380,18,0.349375
CPU1,380,19,0.348835
CPU1,380,20,0.348112
CPU1,380,21,0.351550
CPU1,380,22,0.346889
CPU1,380,23,0.344249
CPU1,380,24,0.351588
CPU1,380,25,0.345057
CPU1,380,26,0.340199
CPU1,380,27,0.348595
CPU1,380,28,0.351690
CPU1,380,29,0.351422
CPU1,380,30,0.347000
CPU1,380,31,0.271102
CPU1,380,32,0.349608
CPU1,390,1,0.371088
CPU1,390,2,0.372069
CPU1,390,3,0.471732
CPU1,390,4,0.376025
CPU1,390,5,0.327856
CPU1,390,6,0.377667
CPU1,390,7,0.582885
CPU1,390,8,0.372871
CPU1,390,9,0.376434
CPU1,390,10,0.374033
CPU1,390,11,0.374886
CPU1,390,12,0.372896
CPU1,390,13,0.371893
CPU1,390,14,0.374855
CPU1,390,15,0.372443
CPU1,390,16,0.373847
CPU1,390,17,0.374295
CPU1,390,18,0.373966
CPU1,390,19,0.376424
CPU1,390,20,0.374071
CPU1,390,21,0.374871
CPU1,390,22,0.372469
CPU1,390,23,0.374988
CPU1,390,24,0.372952
CPU1,390,25,0.372793
CPU1,390,26,0.372032
CPU1,390,27,0.372556
CPU1,390,28,0.436675
CPU1,390,29,0.373893
CPU1,390,30,0.370344
CPU1,390,31,0.367710
CPU1,390,32,0.374826
CPU1,400,1,0.376546
CPU1,400,2,0.378243
CPU1,400,3,0.381737
CPU1,400,4,0.375769
CPU1,400,5,0.532431
CPU1,400,6,0.377967
CPU1,400,7,0.379219
CPU1,400,8,0.373337
CPU1,400,9,0.382052
CPU1,400,10,0.377395
CPU1,400,11,0.579056
CPU1,400,12,0.376348
CPU1,400,13,0.378141
CPU1,400,14,0.377301
CPU1,400,15,0.376280
CPU1,400,16,0.376966
CPU1,400,17,0.372338
CPU1,400,18,0.375682
CPU1,400,19,0.377261
CPU1,400,20,0.375576
CPU1,400,21,0.377041
CPU1,400,22,0.371953
CPU1,400,23,0.376786
CPU1,400,24,0.376382
CPU1,400,25,0.374546
CPU1,400,26,0.373337
CPU1,400,27,0.374789
CPU1,400,28,0.382047
CPU1,400,29,0.376047
CPU1,400,30,0.375968
CPU1,400,31,0.298438
CPU1,400,32,0.376620
CPU1,410,1,0.430783
CPU1,410,2,0.430545
CPU1,410,3,0.393998
CPU1,410,4,0.430989
CPU1,410,5,0.427974
CPU1,410,6,0.427255
CPU1,410,7,0.428975
CPU1,410,8,0.433600
CPU1,410,9,0.431431
CPU1,410,10,0.430767
CPU1,410,11,0.353030
CPU1,410,12,0.386840
CPU1,410,13,0.432719
CPU1,410,14,0.427013
CPU1,410,15,0.431193
CPU1,410,16,0.427962
CPU1,410,17,0.427462
CPU1,410,18,0.429938
CPU1,410,19,0.432167
CPU1,410,20,0.426615
CPU1,410,21,0.435754
CPU1,410,22,0.425547
CPU1,410,23,0.431887
CPU1,410,24,0.383178
CPU1,410,25,0.432760
CPU1,410,26,0.433768
CPU1,410,27,0.432369
CPU1,410,28,0.429858
CPU1,410,29,0.428085
CPU1,410,30,0.683001
CPU1,410,31,0.424631
CPU1,410,32,0.431416
CPU1,420,1,0.448837
CPU1,420,2,0.449012
CPU1,420,3,0.450607
CPU1,420,4,0.445766
CPU1,420,5,0.451632
CPU1,420,6,0.449282
CPU1,420,7,0.451390
CPU1,420,8,0.450941
CPU1,420,9,0.452206
CPU1,420,10,0.446173
CPU1,420,11,0.449655
CPU1,420,12,0.448856
CPU1,420,13,0.447752
CPU1,420,14,0.450172
CPU1,420,15,0.447866
CPU1,420,16,0.450435
CPU1,420,17,0.373304
CPU1,420,18,0.454147
CPU1,420,19,0.446114
CPU1,420,20,0.448073
CPU1,420,21,0.449553
CPU1,420,22,0.449431
CPU1,420,23,0.447427
CPU1,420,24,0.447340
CPU1,420,25,0.448838
CPU1,420,26,0.448335
CPU1,420,27,0.447786
CPU1,420,28,0.448551
CPU1,420,29,0.455518
CPU1,420,30,0.450647
CPU1,420,31,0.448752
CPU1,420,32,0.450720
CPU1,430,1,0.420746
CPU1,430,2,0.472600
CPU1,430,3,0.478407
CPU1,430,4,0.477801
CPU1,430,5,0.473990
CPU1,430,6,0.473824
CPU1,430,7,0.484348
CPU1,430,8,0.476015
CPU1,430,9,0.397450
CPU1,430,10,0.458763
CPU1,430,11,0.473847
CPU1,430,12,0.474457
CPU1,430,13,0.477197
CPU1,430,14,0.473825
CPU1,430,15,0.472388
CPU1,430,16,0.468011
CPU1,430,17,0.472440
CPU1,430,18,0.481053
CPU1,430,19,0.477223
CPU1,430,20,0.474068
CPU1,430,21,0.477196
CPU1,430,22,0.472640
CPU1,430,23,0.476910
CPU1,430,24,0.475607
CPU1,430,25,0.476164
CPU1,430,26,0.477156
CPU1,430,27,0.491345
CPU1,430,28,0.477549
CPU1,430,29,0.474123
CPU1,430,30,0.472913
CPU1,430,31,0.475844
CPU1,430,32,0.472888
CPU1,440,1,0.488925
CPU1,440,2,0.486426
CPU1,440,3,0.483806
CPU1,440,4,0.485883
CPU1,440,5,0.487837
CPU1,440,6,0.454274
CPU1,440,7,0.488728
CPU1,440,8,0.486846
CPU1,440,9,0.483539
CPU1,440,10,0.489394
CPU1,440,11,0.440453
CPU1,440,12,0.487610
CPU1,440,13,0.485712
CPU1,440,14,0.487568
CPU1,440,15,0.491493
CPU1,440,16,0.487756
CPU1,440,17,0.485109
CPU1,440,18,0.487072
CPU1,440,19,0.484309
CPU1,440,20,0.484119
CPU1,440,21,0.484725
CPU1,440,22,0.488344
CPU1,440,23,0.486999
CPU1,440,24,0.489365
CPU1,440,25,0.484067
CPU1,440,26,0.487044
CPU1,440,27,0.486656
CPU1,440,28,0.488554
CPU1,440,29,0.485624
CPU1,440,30,0.486757
CPU1,440,31,0.487514
CPU1,440,32,0.485925
CPU1,450,1,0.435992
CPU1,450,2,0.542024
CPU1,450,3,0.417229
CPU1,450,4,0.459151
CPU1,450,5,0.530149
CPU1,450,6,0.534613
CPU1,450,7,0.539903
CPU1,450,8,0.539035
CPU1,450,9,0.533059
CPU1,450,10,0.534430
CPU1,450,11,0.532953
CPU1,450,12,0.763425
CPU1,450,13,0.532516
CPU1,450,14,0.435213
CPU1,450,15,0.519350
CPU1,450,16,0.536761
CPU1,450,17,0.535367
CPU1,450,18,0.532177
CPU1,450,19,0.535404
CPU1,450,20,0.537624
CPU1,450,21,0.534452
CPU1,450,22,0.535705
CPU1,450,23,0.424811
CPU1,450,24,0.541055
CPU1,450,25,0.536361
CPU1,450,26,0.512556
CPU1,450,27,0.535089
CPU1,450,28,0.535424
CPU1,450,29,0.533458
CPU1,450,30,0.534705
CPU1,450,31,0.579311
CPU1,450,32,0.539692
CPU1,460,1,0.565708
CPU1,460,2,0.569060
CPU1,460,3,0.571096
CPU1,460,4,0.571093
CPU1,460,5,0.566568
CPU1,460,6,0.569156
CPU1,460,7,0.564714
CPU1,460,8,0.875311
CPU1,460,9,0.726297
CPU1,460,10,0.570127
CPU1,460,11,0.603105
CPU1,460,12,0.568145
CPU1,460,13,0.571535
CPU1,460,14,0.570114
CPU1,460,15,0.567077
CPU1,460,16,0.561494
CPU1,460,17,0.571178
CPU1,460,18,0.567489
CPU1,460,19,0.564783
CPU1,460,20,0.567037
CPU1,460,21,0.565787
CPU1,460,22,0.569006
CPU1,460,23,0.566632
CPU1,460,24,0.567583
CPU1,460,25,0.919056
CPU1,460,26,0.846042
CPU1,460,27,0.768226
CPU1,460,28,0.485990
CPU1,460,29,0.567184
CPU1,460,30,0.567972
CPU1,460,31,0.652674
CPU1,460,32,0.567165
CPU1,470,1,0.601823
CPU1,470,2,0.595393
CPU1,470,3,0.598651
CPU1,470,4,0.600949
CPU1,470,5,0.601408
CPU1,470,6,0.601153
CPU1,470,7,0.596387
CPU1,470,8,0.599819
CPU1,470,9,0.599950
CPU1,470,10,0.597861
CPU1,470,11,0.574600
CPU1,470,12,0.598600
CPU1,470,13,0.599734
CPU1,470,14,0.599023
CPU1,470,15,0.516455
CPU1,470,16,0.601910
CPU1,470,17,0.604893
CPU1,470,18,0.599434
CPU1,470,19,0.741667
CPU1,470,20,0.592414
CPU1,470,21,0.602089
CPU1,470,22,0.597466
CPU1,470,23,0.599174
CPU1,470,24,0.599994
CPU1,470,25,0.599942
CPU1,470,26,0.602292
CPU1,470,27,0.599923
CPU1,470,28,0.677024
CPU1,470,29,0.599959
CPU1,470,30,0.602535
CPU1,470,31,0.601123
CPU1,470,32,0.601263
CPU1,480,1,0.628822
CPU1,480,2,0.619739
CPU1,480,3,0.623377
CPU1,480,4,0.620665
CPU1,480,5,0.627449
CPU1,480,6,0.623121
CPU1,480,7,0.624729
CPU1,480,8,0.622339
CPU1,480,9,0.619834
CPU1,480,10,0.627150
CPU1,480,11,0.608233
CPU1,480,12,0.623557
CPU1,480,13,0.620971
CPU1,480,14,0.620655
CPU1,480,15,0.488673
CPU1,480,16,0.469570
CPU1,480,17,0.578496
CPU1,480,18,0.789363
CPU1,480,19,0.624397
CPU1,480,20,0.623825
CPU1,480,21,0.487327
CPU1,480,22,0.623347
CPU1,480,23,0.623925
CPU1,480,24,0.489924
CPU1,480,25,0.623435
CPU1,480,26,0.626175
CPU1,480,27,0.625431
CPU1,480,28,0.628881
CPU1,480,29,0.625535
CPU1,480,30,0.624601
CPU1,480,31,0.629918
CPU1,480,32,1.018471
CPU1,490,1,0.675225
CPU1,490,2,0.671338
CPU1,490,3,0.674515
CPU1,490,4,0.831227
CPU1,490,5,0.685431
CPU1,490,6,0.625048
CPU1,490,7,0.503521
CPU1,490,8,0.670400
CPU1,490,9,0.647751
CPU1,490,10,0.678040
CPU1,490,11,0.672517
CPU1,490,12,0.673585
CPU1,490,13,0.672618
CPU1,490,14,0.674938
CPU1,490,15,0.611800
CPU1,490,16,0.669417
CPU1,490,17,0.671640
CPU1,490,18,0.674728
CPU1,490,19,0.672887
CPU1,490,20,0.673104
CPU1,490,21,0.674393
CPU1,490,22,0.526209
CPU1,490,23,0.506918
CPU1,490,24,0.639183
CPU1,490,25,0.674761
CPU1,490,26,0.675195
CPU1,490,27,0.675118
CPU1,490,28,0.598413
CPU1,490,29,0.673535
CPU1,490,30,0.674531
CPU1,490,31,0.671545
CPU1,490,32,0.674339
CPU1,500,1,0.716633
CPU1,500,2,0.718165
CPU1,500,3,0.714812
CPU1,500,4,0.718290
CPU1,500,5,0.719460
CPU1,500,6,0.713968
CPU1,500,7,0.714616
CPU1,500,8,0.930741
CPU1,500,9,0.719924
CPU1,500,10,1.012288
CPU1,500,11,0.721349
CPU1,500,12,0.715679
CPU1,500,13,1.132990
CPU1,500,14,0.716607
CPU1,500,15,0.723130
CPU1,500,16,0.718471
CPU1,500,17,0.718363
CPU1,500,18,0.718933
CPU1,500,19,0.715350
CPU1,500,20,0.719426
CPU1,500,21,0.717362
CPU1,500,22,0.714426
CPU1,500,23,0.714549
CPU1,500,24,0.644047
CPU1,500,25,0.715391
CPU1,500,26,0.719349
CPU1,500,27,0.964989
CPU1,500,28,0.720409
CPU1,500,29,0.716760
CPU1,500,30,0.718006
CPU1,500,31,0.714092
CPU1,500,32,0.715701
CPU1,510,1,0.751488
CPU1,510,2,0.749116
CPU1,510,3,0.690320
CPU1,510,4,0.746876
CPU1,510,5,0.754357
CPU1,510,6,0.750517
CPU1,510,7,0.747157
CPU1,510,8,0.751548
CPU1,510,9,0.756166
CPU1,510,10,0.753645
CPU1,510,11,0.743181
CPU1,510,12,0.752532
CPU1,510,13,0.749919
CPU1,510,14,0.750999
CPU1,510,15,0.747160
CPU1,510,16,0.755949
CPU1,510,17,0.755329
CPU1,510,18,0.746482
CPU1,510,19,0.756031
CPU1,510,20,0.751790
CPU1,510,21,0.752968
CPU1,510,22,0.751308
CPU1,510,23,0.746624
CPU1,510,24,0.739158
CPU1,510,25,0.827306
CPU1,510,26,0.749841
CPU1,510,27,0.743039
CPU1,510,28,0.748468
CPU1,510,29,0.749059
CPU1,510,30,0.750017
CPU1,510,31,0.753669
CPU1,510,32,0.746043
CPU1,520,1,0.754180
CPU1,520,2,0.751670
CPU1,520,3,0.759624
CPU1,520,4,0.757898
CPU1,520,5,0.758062
CPU1,520,6,0.681747
CPU1,520,7,0.734223
CPU1,520,8,0.757487
CPU1,520,9,0.756212
CPU1,520,10,0.756235
CPU1,520,11,0.759167
CPU1,520,12,0.751710
CPU1,520,13,0.752976
CPU1,520,14,0.759983
CPU1,520,15,0.749850
CPU1,520,16,0.756691
CPU1,520,17,0.755400
CPU1,520,18,0.575403
CPU1,520,19,0.753665
CPU1,520,20,0.683127
CPU1,520,21,0.752540
CPU1,520,22,0.749737
CPU1,520,23,0.751448
CPU1,520,24,0.753274
CPU1,520,25,0.751463
CPU1,520,26,0.754520
CPU1,520,27,0.750492
CPU1,520,28,0.749212
CPU1,520,29,0.737136
CPU1,520,30,0.741297
CPU1,520,31,0.751462
CPU1,520,32,0.755369
CPU1,530,1,0.733467
CPU1,530,2,0.803184
CPU1,530,3,0.984174
CPU1,530,4,0.918364
CPU1,530,5,0.805290
CPU1,530,6,0.805972
CPU1,530,7,0.804720
CPU1,530,8,0.737073
CPU1,530,9,0.807601
CPU1,530,10,0.815674
CPU1,530,11,0.803134
CPU1,530,12,0.806634
CPU1,530,13,0.807758
CPU1,530,14,0.799221
CPU1,530,15,0.806585
CPU1,530,16,0.805479
CPU1,530,17,0.816226
CPU1,530,18,0.822152
CPU1,530,19,0.745745
CPU1,530,20,0.837557
CPU1,530,21,0.806565
CPU1,530,22,0.820065
CPU1,530,23,0.814772
CPU1,530,24,0.802191
CPU1,530,25,0.798846
CPU1,530,26,0.819095
CPU1,530,27,0.816353
CPU1,530,28,0.753145
CPU1,530,29,0.816775
CPU1,530,30,0.812593
CPU1,530,31,0.820871
CPU1,530,32,0.822109
CPU1,540,1,0.932373
CPU1,540,2,0.939994
CPU1,540,3,0.856457
CPU1,540,4,0.860358
CPU1,540,5,0.850088
CPU1,540,6,0.851825
CPU1,540,7,0.874479
CPU1,540,8,1.097835
CPU1,540,9,0.875282
CPU1,540,10,0.876342
CPU1,540,11,0.874307
CPU1,540,12,0.854675
CPU1,540,13,0.852801
CPU1,540,14,1.228638
CPU1,540,15,0.875990
CPU1,540,16,0.876048
CPU1,540,17,0.859987
CPU1,540,18,0.853718
CPU1,540,19,0.856922
CPU1,540,20,0.872742
CPU1,540,21,0.858612
CPU1,540,22,0.875465
CPU1,540,23,0.856835
CPU1,540,24,0.877531
CPU1,540,25,0.859663
CPU1,540,26,0.853541
CPU1,540,27,0.851439
CPU1,540,28,0.851305
CPU1,540,29,0.867960
CPU1,540,30,0.800412
CPU1,540,31,0.873529
CPU1,540,32,0.908895
CPU1,550,1,0.901223
CPU1,550,2,0.927018
CPU1,550,3,0.925386
CPU1,550,4,0.925346
CPU1,550,5,0.901367
CPU1,550,6,0.896041
CPU1,550,7,0.898756
CPU1,550,8,0.900513
CPU1,550,9,0.724615
CPU1,550,10,0.925482
CPU1,550,11,0.902446
CPU1,550,12,0.917883
CPU1,550,13,0.876510
CPU1,550,14,0.894656
CPU1,550,15,0.892210
CPU1,550,16,0.936731
CPU1,550,17,0.924926
CPU1,550,18,0.844953
CPU1,550,19,0.908333
CPU1,550,20,0.897808
CPU1,550,21,0.906690
CPU1,550,22,1.141426
CPU1,550,23,0.899546
CPU1,550,24,0.901748
CPU1,550,25,0.899226
CPU1,550,26,0.888041
CPU1,550,27,0.906361
CPU1,550,28,0.896453
CPU1,550,29,0.926996
CPU1,550,30,0.886371
CPU1,550,31,0.894006
CPU1,550,32,0.903146
CPU1,560,1,0.931871
CPU1,560,2,0.930598
CPU1,560,3,0.939013
CPU1,560,4,0.910988
CPU1,560,5,0.906851
CPU1,560,6,0.913524
CPU1,560,7,0.906456
CPU1,560,8,0.902551
CPU1,560,9,0.911921
CPU1,560,10,0.889384
CPU1,560,11,0.910750
CPU1,560,12,0.903785
CPU1,560,13,0.905511
CPU1,560,14,0.905046
CPU1,560,15,0.907403
CPU1,560,16,1.018540
CPU1,560,17,0.932020
CPU1,560,18,0.929168
CPU1,560,19,0.929696
CPU1,560,20,0.851265
CPU1,560,21,0.902010
CPU1,560,22,0.903321
CPU1,560,23,0.939693
CPU1,560,24,1.620282
CPU1,560,25,0.983282
CPU1,560,26,0.939494
CPU1,560,27,0.913382
CPU1,560,28,0.734871
CPU1,560,29,1.056464
CPU1,560,30,0.905192
CPU1,560,31,0.914288
CPU1,560,32,0.898526
CPU1,570,1,0.941961
CPU1,570,2,0.974766
CPU1,570,3,0.995738
CPU1,570,4,0.926111
CPU1,570,5,0.998907
CPU1,570,6,1.019027
CPU1,570,7,1.025924
CPU1,570,8,1.016465
CPU1,570,9,1.031499
CPU1,570,10,1.004080
CPU1,570,11,0.923441
CPU1,570,12,0.981718
CPU1,570,13,0.990966
CPU1,570,14,0.973432
CPU1,570,15,1.029052
CPU1,570,16,0.987955
CPU1,570,17,0.986930
CPU1,570,18,0.952103
CPU1,570,19,1.000105
CPU1,570,20,0.929338
CPU1,570,21,0.922254
CPU1,570,22,0.980732
CPU1,570,23,0.926095
CPU1,570,24,0.979378
CPU1,570,25,1.028390
CPU1,570,26,0.984447
CPU1,570,27,1.027708
CPU1,570,28,0.983400
CPU1,570,29,0.995410
CPU1,570,30,1.024165
CPU1,570,31,0.969032
CPU1,570,32,1.237458
CPU1,580,1,1.041765
CPU1,580,2,1.037656
CPU1,580,3,1.277420
CPU1,580,4,1.042873
CPU1,580,5,1.039235
CPU1,580,6,1.044076
CPU1,580,7,0.865244
CPU1,580,8,1.032176
CPU1,580,9,1.048723
CPU1,580,10,1.046174
CPU1,580,11,0.873055
CPU1,580,12,1.051305
CPU1,580,13,1.090110
CPU1,580,14,1.011590
CPU1,580,15,1.022214
CPU1,580,16,1.033122
CPU1,580,17,1.043620
CPU1,580,18,1.035643
CPU1,580,19,1.032406
CPU1,580,20,1.035797
CPU1,580,21,1.097641
CPU1,580,22,0.980173
CPU1,580,23,1.036717
CPU1,580,24,1.036592
CPU1,580,25,1.097841
CPU1,580,26,1.040916
CPU1,580,27,1.041639
CPU1,580,28,1.033896
CPU1,580,29,1.033495
CPU1,580,30,1.036692
CPU1,580,31,1.040447
CPU1,580,32,1.041050
CPU1,590,1,1.133747
CPU1,590,2,1.084403
CPU1,590,3,1.079640
CPU1,590,4,1.035429
CPU1,590,5,1.140009
CPU1,590,6,1.178027
CPU1,590,7,1.144843
CPU1,590,8,1.139009
CPU1,590,9,1.138563
CPU1,590,10,1.092304
CPU1,590,11,1.075157
CPU1,590,12,1.113011
CPU1,590,13,1.075248
CPU1,590,14,1.074694
CPU1,590,15,1.080937
CPU1,590,16,1.082923
CPU1,590,17,1.072242
CPU1,590,18,1.031945
CPU1,590,19,1.021722
CPU1,590,20,1.072811
CPU1,590,21,1.087125
CPU1,590,22,1.076411
CPU1,590,23,1.076139
CPU1,590,24,1.077102
CPU1,590,25,1.079662
CPU1,590,26,1.105047
CPU1,590,27,1.076676
CPU1,590,28,1.074204
CPU1,590,29,1.028612
CPU1,590,30,1.135291
CPU1,590,31,1.142978
CPU1,590,32,1.080152
CPU1,600,1,1.084219
CPU1,600,2,0.918790
CPU1,600,3,1.136852
CPU1,600,4,1.151735
CPU1,600,5,1.085479
CPU1,600,6,1.162190
CPU1,600,7,1.090604
CPU1,600,8,1.112686
CPU1,600,9,1.128196
CPU1,600,10,1.670663
CPU1,600,11,1.152205
CPU1,600,12,1.181685
CPU1,600,13,1.089946
CPU1,600,14,1.087817
CPU1,600,15,1.098129
CPU1,600,16,1.095738
CPU1,600,17,1.440055
CPU1,600,18,1.059262
CPU1,600,19,1.143924
CPU1,600,20,1.095897
CPU1,600,21,1.150132
CPU1,600,22,0.915874
CPU1,600,23,1.095023
CPU1,600,24,1.109244
CPU1,600,25,0.922875
CPU1,600,26,1.092567
CPU1,600,27,1.087410
CPU1,600,28,1.163900
CPU1,600,29,1.100825
CPU1,600,30,1.096941
CPU1,600,31,1.086750
CPU1,600,32,1.130723
CPU1,610,1,1.145309
CPU1,610,2,1.245807
CPU1,610,3,1.169667
CPU1,610,4,1.430310
CPU1,610,5,1.170643
CPU1,610,6,1.161572
CPU1,610,7,1.206910
CPU1,610,8,1.166334
CPU1,610,9,1.168588
CPU1,610,10,1.172994
CPU1,610,11,1.114121
CPU1,610,12,1.199065
CPU1,610,13,1.165262
CPU1,610,14,1.098216
CPU1,610,15,1.170057
CPU1,610,16,1.285185
CPU1,610,17,1.163151
CPU1,610,18,1.167937
CPU1,610,19,1.157233
CPU1,610,20,1.162639
CPU1,610,21,1.116065
CPU1,610,22,1.213333
CPU1,610,23,1.173714
CPU1,610,24,1.241040
CPU1,610,25,1.212782
CPU1,610,26,1.397722
CPU1,610,27,1.176760
CPU1,610,28,1.166908
CPU1,610,29,1.165475
CPU1,610,30,1.244438
CPU1,610,31,1.017017
CPU1,610,32,1.206268
CPU1,620,1,1.266739
CPU1,620,2,1.242575
CPU1,620,3,1.282171
CPU1,620,4,1.319657
CPU1,620,5,1.320707
CPU1,620,6,1.259232
CPU1,620,7,1.064252
CPU1,620,8,1.181455
CPU1,620,9,1.230642
CPU1,620,10,1.227577
CPU1,620,11,1.265176
CPU1,620,12,1.237944
CPU1,620,13,1.237146
CPU1,620,14,1.320842
CPU1,620,15,1.326314
CPU1,620,16,1.324094
CPU1,620,17,1.328923
CPU1,620,18,1.257409
CPU1,620,19,1.330910
CPU1,620,20,1.318451
CPU1,620,21,1.328803
CPU1,620,22,1.234236
CPU1,620,23,1.248483
CPU1,620,24,1.237695
CPU1,620,25,1.234851
CPU1,620,26,1.237162
CPU1,620,27,1.228168
CPU1,620,28,1.667925
CPU1,620,29,1.284697
CPU1,620,30,1.500336
CPU1,620,31,1.236813
CPU1,620,32,1.232055
CPU1,630,1,1.291720
CPU1,630,2,1.274777
CPU1,630,3,1.266444
CPU1,630,4,1.258307
CPU1,630,5,1.324016
CPU1,630,6,1.343792
CPU1,630,7,1.254980
CPU1,630,8,1.259726
